SampleID	Chr	Start	End	Gene
17387sorted	11	68994666	68994668	rs10896449
17387sorted	11	69328763	69328765	rs614367
17387sorted	11	83620786	83620788	DLG2
17387sorted	11	89011045	89011047	TYR
17387sorted	12	14653866	14653868	rs2900333
17387sorted	12	26453282	26453284	rs718314
17387sorted	12	49676009	49676011	rs10875943
17387sorted	12	51155662	51155664	rs11169552
17387sorted	12	112521447	112521449	NAA25
17387sorted	12	125320849	125320851	SCARB1
17387sorted	13	24127209	24127211	rs1572072
17387sorted	13	48878048	48878186	RB1
17387sorted	13	73908845	73908847	rs9573163
17387sorted	14	36649245	36649247	rs944289
17387sorted	15	32994755	32994757	rs4779584
17387sorted	15	47873548	47873550	SEMA6D
17387sorted	15	78908031	78908033	CHRNA3
17387sorted	16	51098426	51098428	rs1528601
17387sorted	16	52586340	52586342	rs3803662
17387sorted	16	52635163	52635165	rs3112612
17387sorted	16	68771318	68771367	CDH1
17387sorted	16	89882944	89883024	FANCA
17387sorted	17	29422327	29422388	NF1
17387sorted	17	74470114	74470225	RHBDF2
17387sorted	19	38735612	38735614	rs8102476
17387sorted	19	45867243	45867378	ERCC2
17387sorted	19	51364622	51364624	rs2735839
17387sorted	21	36259139	36259394	RUNX1
17387sorted	22	24129356	24129450	SMARCB1
17387sorted	22	48929568	48929570	FAM19A5
17388sorted	1	150860470	150860472	rs7412746
17388sorted	1	241682890	241683023	FH
17388sorted	2	47596644	47596721	EPCAM
17388sorted	2	48010372	48010633	MSH6
17388sorted	2	202162810	202162812	ALS2CR12
17388sorted	2	215635793	215635795	BARD1
17388sorted	3	10091057	10091190	FANCD2
17388sorted	3	14219965	14220069	XPC
17388sorted	3	17077267	17077269	PLCL2
17388sorted	3	37627111	37627113	ITGA9
17388sorted	3	41925397	41925399	ULK4
17388sorted	3	141102832	141102834	ZBTB38
17388sorted	3	151899703	151899705	rs161792
17388sorted	3	169082632	169082634	MECOM
17388sorted	3	170130101	170130103	rs10936632
17388sorted	3	189356260	189356262	TP63
17388sorted	4	106061533	106061535	rs7679673
17388sorted	5	1308551	1308553	rs4635969
17388sorted	5	1895828	1895830	rs12653946
17388sorted	5	40791883	40791885	PRKAA1
17388sorted	5	44365544	44365546	FGF10
17388sorted	5	44662514	44662516	rs4415084
17388sorted	5	58407770	58407772	PDE4D
17388sorted	5	148904091	148904093	CSNK1A1
17388sorted	6	411063	411065	IRF4
17388sorted	6	79424432	79424434	rs9352613
17388sorted	7	6013029	6013174	PMS2
17388sorted	7	6017218	6017389	PMS2
17388sorted	7	6018226	6018328	PMS2
17388sorted	7	86983714	86983716	CROT
17388sorted	7	97816326	97816328	LMTK2
17388sorted	8	18272880	18272882	rs1495741
17388sorted	8	32432368	32432370	NRG1
17388sorted	8	128320345	128320347	rs16902094
17388sorted	8	128323180	128323182	rs445114
17388sorted	8	128355617	128355619	rs13281615
17388sorted	8	128407442	128407444	rs10505477
17388sorted	8	145742797	145742893	RECQL4
17388sorted	8	145742985	145743020	RECQL4
17388sorted	8	145743084	145743169	RECQL4
17388sorted	9	22033365	22033367	CDKN2B-AS1
17388sorted	9	22043925	22043927	CDKN2B-AS1
17388sorted	9	100459402	100459575	XPA
17388sorted	9	100556108	100556110	rs965513
17388sorted	9	136149228	136149230	ABO
17388sorted	10	21830103	21830105	MLLT10
17388sorted	10	43572706	43572780	RET
17388sorted	10	63723576	63723578	ARID5B
17388sorted	10	63752158	63752160	ARID5B
17388sorted	10	88516384	88516688	BMPR1A
17388sorted	10	104263909	104264092	SUFU
17388sorted	11	2233573	2233575	rs7127900
17388sorted	11	8252852	8252854	LMO1
17388sorted	11	68994496	68994498	rs7931342
17388sorted	11	68994666	68994668	rs10896449
17388sorted	11	69328763	69328765	rs614367
17388sorted	11	83620786	83620788	DLG2
17388sorted	11	89011045	89011047	TYR
17388sorted	12	14653866	14653868	rs2900333
17388sorted	12	26453282	26453284	rs718314
17388sorted	12	49676009	49676011	rs10875943
17388sorted	12	112521447	112521449	NAA25
17388sorted	12	125320849	125320851	SCARB1
17388sorted	13	24127209	24127211	rs1572072
17388sorted	13	24205194	24205196	TNFRSF19
17388sorted	13	48878048	48878186	RB1
17388sorted	13	73908845	73908847	rs9573163
17388sorted	14	36649245	36649247	rs944289
17388sorted	15	32994755	32994757	rs4779584
17388sorted	15	47873548	47873550	SEMA6D
17388sorted	15	70018989	70018991	rs7176508
17388sorted	15	78908031	78908033	CHRNA3
17388sorted	16	2097454	2098078	NTHL1
17388sorted	16	51098426	51098428	rs1528601
17388sorted	16	52586340	52586342	rs3803662
17388sorted	16	68771318	68771367	CDH1
17388sorted	16	89882944	89883024	FANCA
17388sorted	19	38735612	38735614	rs8102476
17388sorted	19	45867243	45867378	ERCC2
17388sorted	22	24129356	24129450	SMARCB1
17388sorted	22	48929568	48929570	FAM19A5
17389sorted	1	10385470	10385472	KIF1B
17389sorted	1	150860470	150860472	rs7412746
17389sorted	2	46537603	46537605	EPAS1
17389sorted	2	67241173	67241175	rs6734275
17389sorted	2	215635793	215635795	BARD1
17389sorted	2	215672545	215672547	BARD1
17389sorted	2	217905831	217905833	rs13387042
17389sorted	2	223845941	223845943	rs7584993
17389sorted	3	10091057	10091190	FANCD2
17389sorted	3	17077267	17077269	PLCL2
17389sorted	3	37627111	37627113	ITGA9
17389sorted	3	151899703	151899705	rs161792
17389sorted	3	170130101	170130103	rs10936632
17389sorted	3	189383182	189383184	TP63
17389sorted	4	84374479	84374481	HELQ
17389sorted	4	95562876	95562878	PDLIM5
17389sorted	4	106061533	106061535	rs7679673
17389sorted	5	1322086	1322088	CLPTM1L
17389sorted	5	1895828	1895830	rs12653946
17389sorted	5	44365544	44365546	FGF10
17389sorted	5	44662514	44662516	rs4415084
17389sorted	5	58407770	58407772	PDE4D
17389sorted	5	148904091	148904093	CSNK1A1
17389sorted	6	22125963	22125965	rs4712653
17389sorted	6	22140003	22140005	rs6939340
17389sorted	6	79424432	79424434	rs9352613
17389sorted	6	151948365	151948367	rs2046210
17389sorted	7	6013029	6013174	PMS2
17389sorted	7	6017218	6017389	PMS2
17389sorted	7	6018226	6018328	PMS2
17389sorted	7	50466303	50466305	IKZF1
17389sorted	7	50470603	50470605	IKZF1
17389sorted	7	86983714	86983716	CROT
17389sorted	7	97816326	97816328	LMTK2
17389sorted	8	18272880	18272882	rs1495741
17389sorted	8	32432368	32432370	NRG1
17389sorted	8	71012810	71012812	rs1106334
17389sorted	8	128355617	128355619	rs13281615
17389sorted	8	128407442	128407444	rs10505477
17389sorted	8	128424791	128424793	rs7014346
17389sorted	8	130491751	130491753	CCDC26
17389sorted	8	145742985	145743020	RECQL4
17389sorted	8	145743084	145743169	RECQL4
17389sorted	9	845515	845517	DMRT1
17389sorted	9	21816527	21816529	MTAP
17389sorted	9	22033365	22033367	CDKN2B-AS1
17389sorted	9	135819918	135820020	TSC1
17389sorted	9	136149228	136149230	ABO
17389sorted	10	8701218	8701220	rs10795668
17389sorted	10	21830103	21830105	MLLT10
17389sorted	10	51549495	51549497	TIMM23B
17389sorted	10	63723576	63723578	ARID5B
17389sorted	10	120278943	120278945	rs12413624
17389sorted	10	123337334	123337336	FGFR2
17389sorted	11	2233573	2233575	rs7127900
17389sorted	11	56175670	56175672	rs1945213
17389sorted	11	68994496	68994498	rs7931342
17389sorted	11	68994666	68994668	rs10896449
17389sorted	11	69328763	69328765	rs614367
17389sorted	11	74345549	74345551	POLD3
17389sorted	11	83620786	83620788	DLG2
17389sorted	11	111171708	111171710	C11orf92
17389sorted	12	14653866	14653868	rs2900333
17389sorted	12	26453282	26453284	rs718314
17389sorted	12	51155662	51155664	rs11169552
17389sorted	12	88890670	88890672	KITLG
17389sorted	12	88953560	88953562	KITLG
17389sorted	12	88953958	88953960	KITLG
17389sorted	12	125320849	125320851	SCARB1
17389sorted	13	24293858	24293860	rs753955
17389sorted	13	48878048	48878186	RB1
17389sorted	13	73908845	73908847	rs9573163
17389sorted	14	36649245	36649247	rs944289
17389sorted	15	32994755	32994757	rs4779584
17389sorted	15	47873548	47873550	SEMA6D
17389sorted	15	70018989	70018991	rs7176508
17389sorted	15	78908031	78908033	CHRNA3
17389sorted	16	51098426	51098428	rs1528601
17389sorted	16	52586340	52586342	rs3803662
17389sorted	16	52635163	52635165	rs3112612
17389sorted	16	89882944	89883024	FANCA
17389sorted	17	36098039	36098041	HNF1B
17389sorted	17	74470114	74470225	RHBDF2
17389sorted	19	38735612	38735614	rs8102476
17389sorted	20	6404280	6404282	rs961253
17389sorted	20	60921043	60921045	LAMA5
17389sorted	21	30717736	30717738	BACH1
17389sorted	21	36357860	36357862	RUNX1
17389sorted	21	42746080	42746082	TMPRSS3
17389sorted	21	43778894	43778896	TMPRSS3
17390sorted	1	10385470	10385472	KIF1B
17390sorted	1	150860470	150860472	rs7412746
17390sorted	2	46537603	46537605	EPAS1
17390sorted	3	10091057	10091190	FANCD2
17390sorted	3	17077267	17077269	PLCL2
17390sorted	3	37627111	37627113	ITGA9
17390sorted	3	151899703	151899705	rs161792
17390sorted	3	170130101	170130103	rs10936632
17390sorted	4	84374479	84374481	HELQ
17390sorted	4	95562876	95562878	PDLIM5
17390sorted	5	44365544	44365546	FGF10
17390sorted	5	148904091	148904093	CSNK1A1
17390sorted	6	22125963	22125965	rs4712653
17390sorted	6	127600629	127600631	RNF146
17390sorted	6	151948365	151948367	rs2046210
17390sorted	7	6013029	6013174	PMS2
17390sorted	7	6017218	6017389	PMS2
17390sorted	7	6018226	6018328	PMS2
17390sorted	7	86983714	86983716	CROT
17390sorted	7	97816326	97816328	LMTK2
17390sorted	8	18272880	18272882	rs1495741
17390sorted	8	32432368	32432370	NRG1
17390sorted	8	128355617	128355619	rs13281615
17390sorted	8	128539359	128539361	rs7837688
17390sorted	8	130685456	130685458	CCDC26
17390sorted	9	22033365	22033367	CDKN2B-AS1
17390sorted	9	100556108	100556110	rs965513
17390sorted	9	135819918	135820020	TSC1
17390sorted	9	136149228	136149230	ABO
17390sorted	10	123337334	123337336	FGFR2
17390sorted	11	2233573	2233575	rs7127900
17390sorted	11	56175670	56175672	rs1945213
17390sorted	11	68994496	68994498	rs7931342
17390sorted	11	68994666	68994668	rs10896449
17390sorted	11	74345549	74345551	POLD3
17390sorted	12	14653866	14653868	rs2900333
17390sorted	12	26453282	26453284	rs718314
17390sorted	14	36649245	36649247	rs944289
17390sorted	15	47873548	47873550	SEMA6D
17390sorted	15	78908031	78908033	CHRNA3
17390sorted	16	51098426	51098428	rs1528601
17390sorted	17	74473261	74473381	RHBDF2
17390sorted	19	38735612	38735614	rs8102476
17390sorted	21	36357860	36357862	RUNX1
17390sorted	21	42746080	42746082	TMPRSS3
17391sorted	1	10385470	10385472	KIF1B
17391sorted	1	150860470	150860472	rs7412746
17391sorted	2	46537603	46537605	EPAS1
17391sorted	2	223845941	223845943	rs7584993
17391sorted	3	37627111	37627113	ITGA9
17391sorted	3	151899703	151899705	rs161792
17391sorted	3	170130101	170130103	rs10936632
17391sorted	4	84374479	84374481	HELQ
17391sorted	4	95562876	95562878	PDLIM5
17391sorted	4	106061533	106061535	rs7679673
17391sorted	5	148904091	148904093	CSNK1A1
17391sorted	6	22125963	22125965	rs4712653
17391sorted	6	22140003	22140005	rs6939340
17391sorted	6	160833663	160833665	SLC22A3
17391sorted	7	6013029	6013174	PMS2
17391sorted	7	6017218	6017389	PMS2
17391sorted	7	50466303	50466305	IKZF1
17391sorted	7	50470603	50470605	IKZF1
17391sorted	8	18272880	18272882	rs1495741
17391sorted	8	128355617	128355619	rs13281615
17391sorted	8	128539359	128539361	rs7837688
17391sorted	9	845515	845517	DMRT1
17391sorted	9	100556108	100556110	rs965513
17391sorted	9	135819918	135820020	TSC1
17391sorted	9	136149228	136149230	ABO
17391sorted	10	21830103	21830105	MLLT10
17391sorted	10	63723576	63723578	ARID5B
17391sorted	11	2233573	2233575	rs7127900
17391sorted	11	56175670	56175672	rs1945213
17391sorted	11	69328763	69328765	rs614367
17391sorted	12	26453282	26453284	rs718314
17391sorted	13	73908845	73908847	rs9573163
17391sorted	14	36649245	36649247	rs944289
17391sorted	15	47873548	47873550	SEMA6D
17391sorted	15	78908031	78908033	CHRNA3
17391sorted	16	51098426	51098428	rs1528601
17391sorted	17	36098039	36098041	HNF1B
17391sorted	19	38735612	38735614	rs8102476
17391sorted	21	36357860	36357862	RUNX1
17391sorted	21	42746080	42746082	TMPRSS3
17392sorted	1	11046854	11046856	rs9430161
17392sorted	1	150860470	150860472	rs7412746
17392sorted	2	8178734	8178736	LINC00299
17392sorted	2	46537603	46537605	EPAS1
17392sorted	2	215672545	215672547	BARD1
17392sorted	2	223845941	223845943	rs7584993
17392sorted	3	10091057	10091190	FANCD2
17392sorted	3	17077267	17077269	PLCL2
17392sorted	3	37627111	37627113	ITGA9
17392sorted	3	87173323	87173325	rs17181170
17392sorted	3	141102832	141102834	ZBTB38
17392sorted	3	151899703	151899705	rs161792
17392sorted	3	169082632	169082634	MECOM
17392sorted	3	170130101	170130103	rs10936632
17392sorted	4	27162477	27162479	rs11940551
17392sorted	4	84374479	84374481	HELQ
17392sorted	4	95562876	95562878	PDLIM5
17392sorted	4	106061533	106061535	rs7679673
17392sorted	5	1895828	1895830	rs12653946
17392sorted	5	44662514	44662516	rs4415084
17392sorted	5	148904091	148904093	CSNK1A1
17392sorted	6	22140003	22140005	rs6939340
17392sorted	6	33542537	33542539	BAK1
17392sorted	6	79424432	79424434	rs9352613
17392sorted	6	127600629	127600631	RNF146
17392sorted	6	151948365	151948367	rs2046210
17392sorted	7	6013029	6013174	PMS2
17392sorted	7	6017218	6017389	PMS2
17392sorted	7	6018226	6018328	PMS2
17392sorted	7	50466303	50466305	IKZF1
17392sorted	7	50470603	50470605	IKZF1
17392sorted	7	86983714	86983716	CROT
17392sorted	7	97816326	97816328	LMTK2
17392sorted	8	18272880	18272882	rs1495741
17392sorted	8	32432368	32432370	NRG1
17392sorted	8	128355617	128355619	rs13281615
17392sorted	8	128407442	128407444	rs10505477
17392sorted	8	128539359	128539361	rs7837688
17392sorted	8	130491751	130491753	CCDC26
17392sorted	8	145742985	145743020	RECQL4
17392sorted	8	145743084	145743169	RECQL4
17392sorted	9	21816527	21816529	MTAP
17392sorted	9	22033365	22033367	CDKN2B-AS1
17392sorted	9	136149228	136149230	ABO
17392sorted	10	8701218	8701220	rs10795668
17392sorted	10	21830103	21830105	MLLT10
17392sorted	10	51549495	51549497	TIMM23B
17392sorted	10	123032518	123032520	rs11199874
17392sorted	10	123337334	123337336	FGFR2
17392sorted	11	2233573	2233575	rs7127900
17392sorted	11	8252852	8252854	LMO1
17392sorted	11	56175670	56175672	rs1945213
17392sorted	11	68994496	68994498	rs7931342
17392sorted	11	68994666	68994668	rs10896449
17392sorted	11	69328763	69328765	rs614367
17392sorted	11	74345549	74345551	POLD3
17392sorted	11	83620786	83620788	DLG2
17392sorted	11	89011045	89011047	TYR
17392sorted	11	111171708	111171710	C11orf92
17392sorted	12	14653866	14653868	rs2900333
17392sorted	12	26453282	26453284	rs718314
17392sorted	12	88953560	88953562	KITLG
17392sorted	12	125320849	125320851	SCARB1
17392sorted	13	24127209	24127211	rs1572072
17392sorted	13	24205194	24205196	TNFRSF19
17392sorted	13	24293858	24293860	rs753955
17392sorted	13	48878048	48878186	RB1
17392sorted	13	73908845	73908847	rs9573163
17392sorted	14	36649245	36649247	rs944289
17392sorted	15	32994755	32994757	rs4779584
17392sorted	15	47873548	47873550	SEMA6D
17392sorted	15	70018989	70018991	rs7176508
17392sorted	15	78908031	78908033	CHRNA3
17392sorted	16	51098426	51098428	rs1528601
17392sorted	16	52586340	52586342	rs3803662
17392sorted	16	52635163	52635165	rs3112612
17392sorted	16	89986116	89986118	MC1R
17392sorted	17	36098039	36098041	HNF1B
17392sorted	17	74470114	74470225	RHBDF2
17392sorted	19	38735612	38735614	rs8102476
17392sorted	21	42746080	42746082	TMPRSS3
17392sorted	21	43778894	43778896	TMPRSS3
17393sorted	1	11046854	11046856	rs9430161
17393sorted	1	14096820	14096822	PRDM2
17393sorted	1	228997834	228997836	rs801114
17393sorted	2	46537603	46537605	EPAS1
17393sorted	2	67241173	67241175	rs6734275
17393sorted	2	223845941	223845943	rs7584993
17393sorted	3	17077267	17077269	PLCL2
17393sorted	3	37627111	37627113	ITGA9
17393sorted	3	128038372	128038374	EEFSEC
17393sorted	3	151899703	151899705	rs161792
17393sorted	3	189356260	189356262	TP63
17393sorted	3	189383182	189383184	TP63
17393sorted	3	194858373	194858375	XXYLT1
17393sorted	4	84374479	84374481	HELQ
17393sorted	4	95562876	95562878	PDLIM5
17393sorted	5	58407770	58407772	PDE4D
17393sorted	5	148904091	148904093	CSNK1A1
17393sorted	6	411063	411065	IRF4
17393sorted	6	22125963	22125965	rs4712653
17393sorted	6	22140003	22140005	rs6939340
17393sorted	6	33542537	33542539	BAK1
17393sorted	6	127600629	127600631	RNF146
17393sorted	6	151948365	151948367	rs2046210
17393sorted	6	160840251	160840253	SLC22A3
17393sorted	7	6013029	6013174	PMS2
17393sorted	7	6017218	6017389	PMS2
17393sorted	7	6018226	6018328	PMS2
17393sorted	7	6022454	6022623	PMS2
17393sorted	7	21938239	21938241	DNAH11
17393sorted	7	50466303	50466305	IKZF1
17393sorted	7	86983714	86983716	CROT
17393sorted	7	97816326	97816328	LMTK2
17393sorted	8	18272880	18272882	rs1495741
17393sorted	8	128320345	128320347	rs16902094
17393sorted	8	128539359	128539361	rs7837688
17393sorted	9	21816527	21816529	MTAP
17393sorted	9	100556108	100556110	rs965513
17393sorted	9	136149228	136149230	ABO
17393sorted	10	51549495	51549497	TIMM23B
17393sorted	10	63723576	63723578	ARID5B
17393sorted	10	63752158	63752160	ARID5B
17393sorted	10	123337334	123337336	FGFR2
17393sorted	11	56175670	56175672	rs1945213
17393sorted	11	68994666	68994668	rs10896449
17393sorted	11	74345549	74345551	POLD3
17393sorted	11	111171708	111171710	C11orf92
17393sorted	12	14653866	14653868	rs2900333
17393sorted	12	26453282	26453284	rs718314
17393sorted	12	49676009	49676011	rs10875943
17393sorted	12	51155662	51155664	rs11169552
17393sorted	12	88953560	88953562	KITLG
17393sorted	12	125320849	125320851	SCARB1
17393sorted	13	24205194	24205196	TNFRSF19
17393sorted	14	36649245	36649247	rs944289
17393sorted	15	32994755	32994757	rs4779584
17393sorted	15	47873548	47873550	SEMA6D
17393sorted	15	70018989	70018991	rs7176508
17393sorted	15	78908031	78908033	CHRNA3
17393sorted	16	51098426	51098428	rs1528601
17393sorted	16	89807211	89807275	FANCA
17393sorted	17	25541277	25541279	rs4795519
17393sorted	17	74470114	74470225	RHBDF2
17393sorted	17	74473261	74473381	RHBDF2
17393sorted	21	30717736	30717738	BACH1
17393sorted	21	42746080	42746082	TMPRSS3
17393sorted	21	43778894	43778896	TMPRSS3
17393sorted	22	48929568	48929570	FAM19A5
17394sorted	1	10385470	10385472	KIF1B
17394sorted	1	11046854	11046856	rs9430161
17394sorted	1	193218859	193219002	CDC73
17394sorted	1	193219805	193219843	CDC73
17394sorted	1	222045445	222045447	rs6691170
17394sorted	1	222164947	222164949	rs6687758
17394sorted	2	46537603	46537605	EPAS1
17394sorted	2	47596644	47596721	EPCAM
17394sorted	2	47698103	47698202	MSH2
17394sorted	2	48030558	48030825	MSH6
17394sorted	2	48032048	48032167	MSH6
17394sorted	2	48032756	48032847	MSH6
17394sorted	2	58386899	58386936	FANCL
17394sorted	2	58387242	58387315	FANCL
17394sorted	2	58388656	58388774	FANCL
17394sorted	2	58390000	58390083	FANCL
17394sorted	2	58390163	58390210	FANCL
17394sorted	2	58390568	58390653	FANCL
17394sorted	2	58431264	58431362	FANCL
17394sorted	2	58459188	58459248	FANCL
17394sorted	2	67241173	67241175	rs6734275
17394sorted	2	190718964	190719855	PMS1
17394sorted	2	213296862	213296864	ERBB4
17394sorted	2	215617159	215617291	BARD1
17394sorted	2	215632194	215632390	BARD1
17394sorted	2	215635793	215635795	BARD1
17394sorted	2	215645272	215646245	BARD1
17394sorted	2	217905831	217905833	rs13387042
17394sorted	2	223845941	223845943	rs7584993
17394sorted	2	231091222	231091224	SP140
17394sorted	2	238387227	238387229	rs7584330
17394sorted	2	238443225	238443227	MLPH
17394sorted	2	242371100	242371102	FARP2
17394sorted	3	10074515	10074657	FANCD2
17394sorted	3	10085512	10085549	FANCD2
